,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1476,2019-04-15,28.972040767143255,-1.9853894958259983,40.38948174390973,28.972040767143255,28.972040767143255,-9.068711371892595,-9.068711371892595,-9.068711371892595,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.790919543007236,1.790919543007236,1.790919543007236,-9.803579460278971,-9.803579460278971,-9.803579460278971,0.0,0.0,0.0,19.90332939525066
1477,2019-04-16,28.95931317198537,-2.6412535988773365,38.97637512012457,28.95931317198537,28.95931317198537,-11.000290481172396,-11.000290481172396,-11.000290481172396,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397508256335,-0.051367397508256335,-0.051367397508256335,-9.89287162904328,-9.89287162904328,-9.89287162904328,0.0,0.0,0.0,17.959022690812976
1478,2019-04-17,28.9465855768275,-4.210721311571091,38.22316155064199,28.9465855768275,28.9465855768275,-11.205246788534032,-11.205246788534032,-11.205246788534032,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296660572,-0.18304992296660572,-0.18304992296660572,-9.966145410946565,-9.966145410946565,-9.966145410946565,0.0,0.0,0.0,17.74133878829347
1479,2019-04-18,28.93385798166962,-2.1316455331415476,39.02895819234888,28.93385798166962,28.93385798166962,-11.633821489585678,-11.633821489585678,-11.633821489585678,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.557667905088163,-0.557667905088163,-0.557667905088163,-10.020102129876657,-10.020102129876657,-10.020102129876657,0.0,0.0,0.0,17.300036492083944
1480,2019-04-19,28.921130386511738,-3.5773358808095965,38.06160846613125,28.921130386511738,28.921130386511738,-11.567353944896672,-11.567353944896672,-11.567353944896672,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452394977,-0.45987169452394977,-0.45987169452394977,-10.051430795751864,-10.051430795751864,-10.051430795751864,0.0,0.0,0.0,17.353776441615068
1481,2019-04-20,28.908402791353865,-4.514848267875772,38.63301245255216,28.908402791353865,28.908402791353865,-11.139743850353895,-11.139743850353895,-11.139743850353895,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625747536546,-0.026756625747536546,-0.026756625747536546,-10.056935769985499,-10.056935769985499,-10.056935769985499,0.0,0.0,0.0,17.76865894099997
1482,2019-04-21,28.89567519619598,-4.810841286478764,36.77406533338713,28.89567519619598,28.89567519619598,-11.601923603159888,-11.601923603159888,-11.601923603159888,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971631306,-0.5122059971631306,-0.5122059971631306,-10.033666151375897,-10.033666151375897,-10.033666151375897,0.0,0.0,0.0,17.29375159303609
1483,2019-04-22,28.882947601038104,-2.059432657365213,40.96634563540954,28.882947601038104,28.882947601038104,-9.244174636604384,-9.244174636604384,-9.244174636604384,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430071527,1.7909195430071527,1.7909195430071527,-9.979042724990679,-9.979042724990679,-9.979042724990679,0.0,0.0,0.0,19.63877296443372
1484,2019-04-23,28.87022000588023,-2.3016690778025657,37.65679629553219,28.87022000588023,28.87022000588023,-10.9983971797895,-10.9983971797895,-10.9983971797895,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397508627975,-0.051367397508627975,-0.051367397508627975,-9.890978327660012,-9.890978327660012,-9.890978327660012,0.0,0.0,0.0,17.87182282609073
1485,2019-04-24,28.857492410722347,-3.3012269143052966,41.1005813713143,28.857492410722347,28.857492410722347,-11.007088999162699,-11.007088999162699,-11.007088999162699,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297215397,-0.18304992297215397,-0.18304992297215397,-9.767987621569683,-9.767987621569683,-9.767987621569683,0.0,0.0,0.0,17.850403411559647
1486,2019-04-25,28.84476481556447,-4.575834126608977,37.96072977009501,28.844764815564467,28.844764815564467,-11.223001888608861,-11.223001888608861,-11.223001888608861,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050916431,-0.5576679050916431,-0.5576679050916431,-9.609282528896358,-9.609282528896358,-9.609282528896358,0.0,0.0,0.0,17.62176292695561
1487,2019-04-26,28.83203722040659,-3.031255170276701,37.66631651377091,28.83203722040659,28.83203722040659,-10.930773107601999,-10.930773107601999,-10.930773107601999,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.459871694529904,-0.459871694529904,-0.459871694529904,-9.414849958451235,-9.414849958451235,-9.414849958451235,0.0,0.0,0.0,17.90126411280459
1488,2019-04-27,28.819309625248714,-2.766783515445006,40.16473708867039,28.819309625248714,28.819309625248714,-10.268317019770832,-10.268317019770832,-10.268317019770832,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625746725257,-0.026756625746725257,-0.026756625746725257,-9.185508939403247,-9.185508939403247,-9.185508939403247,0.0,0.0,0.0,18.55099260547788
1489,2019-04-28,28.806582030090837,-3.711295151084477,38.39201135312237,28.806582030090837,28.806582030090837,-10.491202305455532,-10.491202305455532,-10.491202305455532,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971674265,-0.5122059971674265,-0.5122059971674265,-8.922944853667246,-8.922944853667246,-8.922944853667246,0.0,0.0,0.0,18.315379724635307
1490,2019-04-29,28.793854434932957,-0.3061441146724287,41.81743698423732,28.793854434932957,28.793854434932957,-7.894851022490662,-7.894851022490662,-7.894851022490662,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430073006,1.7909195430073006,1.7909195430073006,-8.629719110877103,-8.629719110877103,-8.629719110877103,0.0,0.0,0.0,20.899003412442294
1491,2019-04-30,28.78112683977508,-1.1233392198537844,41.049239403362755,28.78112683977508,28.78112683977508,-9.416672171409125,-9.416672171409125,-9.416672171409125,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750638155,-0.05136739750638155,-0.05136739750638155,-8.309253319281884,-8.309253319281884,-8.309253319281884,0.0,0.0,0.0,19.364454668365955
1492,2019-05-01,28.768399244617203,-2.743454382636094,40.14274748012079,28.768399244617203,28.768399244617203,-9.204889129217875,-9.204889129217875,-9.204889129217875,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296933142,-0.18304992296933142,-0.18304992296933142,-7.965787751627686,-7.965787751627686,-7.965787751627686,0.0,0.0,0.0,19.56351011539933
1493,2019-05-02,28.755671649459323,-2.33294355741819,40.88511830199871,28.755671649459323,28.755671649459323,-9.218034025154227,-9.218034025154227,-9.218034025154227,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050852082,-0.5576679050852082,-0.5576679050852082,-7.604314665448159,-7.604314665448159,-7.604314665448159,0.0,0.0,0.0,19.5376376243051
1494,2019-05-03,28.742944054301446,-1.7384648489208931,40.852622093750576,28.742944054301446,28.742944054301446,-8.7464109388034,-8.7464109388034,-8.7464109388034,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452601645,-0.45987169452601645,-0.45987169452601645,-7.230487789656524,-7.230487789656524,-7.230487789656524,0.0,0.0,0.0,19.996533115498046
1495,2019-05-04,28.73021645914357,-0.1924681197562355,40.644188049047706,28.73021645914357,28.73021645914357,-7.933318092177664,-7.933318092177664,-7.933318092177664,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625749490528,-0.026756625749490528,-0.026756625749490528,-6.850510011807314,-6.850510011807314,-6.850510011807314,0.0,0.0,0.0,20.796898366965905
1496,2019-05-05,28.71748886398569,-2.205256547163203,41.36538295274571,28.71748886398569,28.71748886398569,-8.039259423021493,-8.039259423021493,-8.039259423021493,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.512205997166956,-0.512205997166956,-0.512205997166956,-6.471001971233679,-6.471001971233679,-6.471001971233679,0.0,0.0,0.0,20.678229440964195
1497,2019-05-06,28.704761268827813,1.5200891216072479,43.788936428845815,28.704761268827813,28.704761268827813,-5.363986774122265,-5.363986774122265,-5.363986774122265,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430079203,1.7909195430079203,1.7909195430079203,-6.0988548625093255,-6.0988548625093255,-6.0988548625093255,0.0,0.0,0.0,23.34077449470555
1498,2019-05-07,28.692033673669936,0.47195000224026395,42.21663262165885,28.692033673669936,28.692033673669936,-6.8484901152522415,-6.8484901152522415,-6.8484901152522415,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750930385,-0.05136739750930385,-0.05136739750930385,-5.741071263122079,-5.741071263122079,-5.741071263122079,0.0,0.0,0.0,21.843543558417693
1499,2019-05-08,28.679306078512056,0.19990097760721104,43.45639860179273,28.679306078512056,28.679306078512056,-6.643699580959299,-6.643699580959299,-6.643699580959299,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297069428,-0.18304992297069428,-0.18304992297069428,-5.404598203367746,-5.404598203367746,-5.404598203367746,0.0,0.0,0.0,22.035606497552756
1500,2019-05-09,28.66657848335418,0.2380384733053887,43.33411981003527,28.66657848335418,28.66657848335418,-6.709876342401631,-6.709876342401631,-6.709876342401631,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050896489,-0.5576679050896489,-0.5576679050896489,-5.096156982691123,-5.096156982691123,-5.096156982691123,0.0,0.0,0.0,21.956702140952547
1501,2019-05-10,28.6538508881963,2.135366052964487,43.13431651265642,28.6538508881963,28.6538508881963,-6.337997544947905,-6.337997544947905,-6.337997544947905,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452722304,-0.45987169452722304,-0.45987169452722304,-4.822074395799823,-4.822074395799823,-4.822074395799823,0.0,0.0,0.0,22.315853343248392
1502,2019-05-11,28.641123293038422,2.3273693498207884,44.976035093083055,28.641123293038422,28.641123293038422,-5.670928138693839,-5.670928138693839,-5.670928138693839,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625745081666,-0.026756625745081666,-0.026756625745081666,-4.588120058327897,-4.588120058327897,-4.588120058327897,0.0,0.0,0.0,22.970195154344584
1503,2019-05-12,28.628395697880546,0.8629687851804945,42.52068712425551,28.628395697880546,28.628395697880546,-5.967611865681469,-5.967611865681469,-5.967611865681469,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971647508,-0.5122059971647508,-0.5122059971647508,-4.39935441389586,-4.39935441389586,-4.39935441389586,0.0,0.0,0.0,22.660783832199076
1504,2019-05-13,28.615668102722665,2.6757372484894053,46.58525957802475,28.615668102722665,28.615668102722665,-3.525123675910823,-3.525123675910823,-3.525123675910823,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430075966,1.7909195430075966,1.7909195430075966,-4.259991764297561,-4.259991764297561,-4.259991764297561,0.0,0.0,0.0,25.090544426811842
1505,2019-05-14,28.60294050756479,1.5361874119027898,44.359345198539074,28.60294050756479,28.60294050756479,-5.2807011503674275,-5.2807011503674275,-5.2807011503674275,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397509675644,-0.051367397509675644,-0.051367397509675644,-4.1732822982368925,-4.1732822982368925,-4.1732822982368925,0.0,0.0,0.0,23.32223935719736
1506,2019-05-15,28.590212912406912,1.453066566785365,43.5493583586936,28.590212912406912,28.590212912406912,-5.3805179888389825,-5.3805179888389825,-5.3805179888389825,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296979872,-0.18304992296979872,-0.18304992296979872,-4.141416611248324,-4.141416611248324,-4.141416611248324,0.0,0.0,0.0,23.20969492356793
1507,2019-05-16,28.57748531724903,1.4923223347789156,42.53325463560424,28.57748531724903,28.57748531724903,-5.7791749829927435,-5.7791749829927435,-5.7791749829927435,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050881717,-0.5576679050881717,-0.5576679050881717,-4.165455623283713,-4.165455623283713,-4.165455623283713,0.0,0.0,0.0,22.79831033425629
1508,2019-05-17,28.564757722091155,1.3436984509562124,42.59171939235246,28.564757722091155,28.564757722091155,-5.761211276212808,-5.761211276212808,-5.761211276212808,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945284296,-0.4598716945284296,-0.4598716945284296,-4.245288127063519,-4.245288127063519,-4.245288127063519,0.0,0.0,0.0,22.803546445878347
1509,2019-05-18,28.55203012693328,1.425344971753741,43.8384879522928,28.55203012693328,28.55203012693328,-5.462425538801784,-5.462425538801784,-5.462425538801784,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.0267566257478678,-0.0267566257478678,-0.0267566257478678,-4.379617458433057,-4.379617458433057,-4.379617458433057,0.0,0.0,0.0,23.089604588131493
1510,2019-05-19,28.539302531775398,1.229863064380711,42.10809413570319,28.539302531775398,28.539302531775398,-6.1342354421790635,-6.1342354421790635,-6.1342354421790635,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971683981,-0.5122059971683981,-0.5122059971683981,-4.565977990389807,-4.565977990389807,-4.565977990389807,0.0,0.0,0.0,22.405067089596336
1511,2019-05-20,28.52657493661752,3.8950620220602827,45.795028173973165,28.52657493661752,28.52657493661752,-4.065913249045581,-4.065913249045581,-4.065913249045581,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430075129,1.7909195430075129,1.7909195430075129,-4.800781337432234,-4.800781337432234,-4.800781337432234,0.0,0.0,0.0,24.460661687571942
1512,2019-05-21,28.513847341459645,2.251489632570024,45.08038863034241,28.513847341459645,28.513847341459645,-6.186810191567106,-6.186810191567106,-6.186810191567106,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397510013575,-0.051367397510013575,-0.051367397510013575,-5.079391339436233,-5.079391339436233,-5.079391339436233,0.0,0.0,0.0,22.32703714989254
1513,2019-05-22,28.501119746301764,1.782882337099044,43.72773444935136,28.501119746301764,28.501119746301764,-6.635327475235142,-6.635327475235142,-6.635327475235142,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.1830499229711615,-0.1830499229711615,-0.1830499229711615,-5.396226097643121,-5.396226097643121,-5.396226097643121,0.0,0.0,0.0,21.865792271066624
1514,2019-05-23,28.488392151143888,0.41478836676504255,42.38875382486603,28.488392151143888,28.488392151143888,-7.358603941929096,-7.358603941929096,-7.358603941929096,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050916517,-0.5576679050916517,-0.5576679050916517,-5.744884582216585,-5.744884582216585,-5.744884582216585,0.0,0.0,0.0,21.12978820921479
1515,2019-05-24,28.475664555986008,-0.600170560501007,42.314015226802944,28.475664555986008,28.475664555986008,-7.634217791843298,-7.634217791843298,-7.634217791843298,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945296361,-0.4598716945296361,-0.4598716945296361,-6.1182946426928035,-6.1182946426928035,-6.1182946426928035,0.0,0.0,0.0,20.84144676414271
1516,2019-05-25,28.462936960828127,0.06781098019445592,41.677118823671634,28.462936960828127,28.462936960828127,-7.5916867297157085,-7.5916867297157085,-7.5916867297157085,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625750633072,-0.026756625750633072,-0.026756625750633072,-6.508878649344216,-6.508878649344216,-6.508878649344216,0.0,0.0,0.0,20.87125023111242
1517,2019-05-26,28.450209365670254,-0.7803256608210967,40.71325318947727,28.450209365670254,28.450209365670254,-8.476989943998534,-8.476989943998534,-8.476989943998534,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971661929,-0.5122059971661929,-0.5122059971661929,-6.908732492211481,-6.908732492211481,-6.908732492211481,0.0,0.0,0.0,19.973219421671722
1518,2019-05-27,28.437481770512374,0.7507668344149359,43.681275750759546,28.437481770512377,28.437481770512377,-6.574945191638531,-6.574945191638531,-6.574945191638531,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.790919543007661,1.790919543007661,1.790919543007661,-7.309813280025334,-7.309813280025334,-7.309813280025334,0.0,0.0,0.0,21.862536578873843
1519,2019-05-28,28.424754175354494,-2.35542691931549,39.74576480275449,28.424754175354494,28.424754175354494,-8.811549676631113,-8.811549676631113,-8.811549676631113,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739751035151,-0.05136739751035151,-0.05136739751035151,-7.704130824499903,-7.704130824499903,-7.704130824499903,0.0,0.0,0.0,19.61320449872338
1520,2019-05-29,28.41202658019662,-0.49314517589319995,39.87829293287751,28.41202658019662,28.41202658019662,-9.323039251850401,-9.323039251850401,-9.323039251850401,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296833902,-0.18304992296833902,-0.18304992296833902,-8.083937874261204,-8.083937874261204,-8.083937874261204,0.0,0.0,0.0,19.08898732834622
1521,2019-05-30,28.399298985038737,-3.1881710118759266,41.86515630941807,28.399298985038737,28.399298985038737,-10.055633440368632,-10.055633440368632,-10.055633440368632,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050861776,-0.5576679050861776,-0.5576679050861776,-8.441914080661595,-8.441914080661595,-8.441914080661595,0.0,0.0,0.0,18.343665544670102
1522,2019-05-31,28.38657138988086,-3.199140931292202,39.52240646364246,28.38657138988086,28.38657138988086,-10.287261983972227,-10.287261983972227,-10.287261983972227,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945257486,-0.4598716945257486,-0.4598716945257486,-8.771338834825618,-8.771338834825618,-8.771338834825618,0.0,0.0,0.0,18.099309405908635
1523,2019-06-01,28.373843794722976,-3.1816409828090446,39.98000095245667,28.373843794722976,28.373843794722976,-10.149056487645288,-10.149056487645288,-10.149056487645288,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574620334,-0.02675662574620334,-0.02675662574620334,-9.066248407278225,-9.066248407278225,-9.066248407278225,0.0,0.0,0.0,18.22478730707769
1524,2019-06-02,28.361116199565103,-4.438523720361423,37.986585696075615,28.361116199565103,28.361116199565103,-10.889830692311007,-10.889830692311007,-10.889830692311007,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971657222,-0.5122059971657222,-0.5122059971657222,-9.321573240524424,-9.321573240524424,-9.321573240524424,0.0,0.0,0.0,17.471285507254095
1525,2019-06-03,28.348388604407226,-2.0654467324631933,40.334662958722205,28.348388604407226,28.348388604407226,-8.798383690962336,-8.798383690962336,-8.798383690962336,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430078086,1.7909195430078086,1.7909195430078086,-9.533251779349285,-9.533251779349285,-9.533251779349285,0.0,0.0,0.0,19.55000491344489
1526,2019-06-04,28.335661009249343,-3.669403782277915,39.47638853766267,28.335661009249343,28.335661009249343,-10.805736710751658,-10.805736710751658,-10.805736710751658,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397510689375,-0.051367397510689375,-0.051367397510689375,-9.69831785862011,-9.69831785862011,-9.69831785862011,0.0,0.0,0.0,17.529924298497683
1527,2019-06-05,28.32293341409147,-3.957393246196546,39.82942532911552,28.32293341409147,28.32293341409147,-11.054060763781276,-11.054060763781276,-11.054060763781276,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297275802,-0.18304992297275802,-0.18304992297275802,-9.814959386187658,-9.814959386187658,-9.814959386187658,0.0,0.0,0.0,17.268872650310193
1528,2019-06-06,28.310205818933586,-5.353321090382592,37.525758515618556,28.310205818933586,28.310205818933586,-11.496266198857706,-11.496266198857706,-11.496266198857706,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050896577,-0.5576679050896577,-0.5576679050896577,-9.882546839147189,-9.882546839147189,-9.882546839147189,0.0,0.0,0.0,16.813939620075878
1529,2019-06-07,28.29747822377571,-4.638275889111314,38.02205991998452,28.29747822377571,28.29747822377571,-11.417554062433176,-11.417554062433176,-11.417554062433176,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945317027,-0.4598716945317027,-0.4598716945317027,-9.901630913280613,-9.901630913280613,-9.901630913280613,0.0,0.0,0.0,16.879924161342533
1530,2019-06-08,28.284750628617836,-2.93001818654974,36.91772490843132,28.284750628617836,28.284750628617836,-10.956717585425702,-10.956717585425702,-10.956717585425702,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625748989554,-0.026756625748989554,-0.026756625748989554,-9.873909505055853,-9.873909505055853,-9.873909505055853,0.0,0.0,0.0,17.328033043192136
1531,2019-06-09,28.272023033459952,-4.28170915100282,37.79476840850118,28.272023033459952,28.272023033459952,-11.370422491298553,-11.370422491298553,-11.370422491298553,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971635168,-0.5122059971635168,-0.5122059971635168,-9.802165039514177,-9.802165039514177,-9.802165039514177,0.0,0.0,0.0,16.901600542161397
1532,2019-06-10,28.259295438302075,-1.5065614096666062,40.27840530005985,28.259295438302075,28.259295438302075,-8.955305874077515,-8.955305874077515,-8.955305874077515,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430072538,1.7909195430072538,1.7909195430072538,-9.690173962463911,-9.690173962463911,-9.690173962463911,0.0,0.0,0.0,19.30398956422456
1533,2019-06-11,28.246567843144195,-4.288861474411013,38.647559356658334,28.2465678431442,28.2465678431442,-10.650009821195441,-10.650009821195441,-10.650009821195441,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750851051,-0.05136739750851051,-0.05136739750851051,-9.542590969066072,-9.542590969066072,-9.542590969066072,0.0,0.0,0.0,17.596558021948752
1534,2019-06-12,28.23384024798632,-3.9633966092876305,39.84451365506413,28.23384024798632,28.23384024798632,-10.60391259971178,-10.60391259971178,-10.60391259971178,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296993547,-0.18304992296993547,-0.18304992296993547,-9.364811222120986,-9.364811222120986,-9.364811222120986,0.0,0.0,0.0,17.62992764827454
1535,2019-06-13,28.22111265282844,-2.989601794864791,39.26945354676248,28.22111265282844,28.22111265282844,-10.776533762935196,-10.776533762935196,-10.776533762935196,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050881802,-0.5576679050881802,-0.5576679050881802,-9.162814403226157,-9.162814403226157,-9.162814403226157,0.0,0.0,0.0,17.444578889893243
1536,2019-06-14,28.20838505767056,-3.1902292173133873,39.52609653787187,28.20838505767056,28.20838505767056,-10.458918071154674,-10.458918071154674,-10.458918071154674,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945281616,-0.4598716945281616,-0.4598716945281616,-8.942994922005653,-8.942994922005653,-8.942994922005653,0.0,0.0,0.0,17.749466986515888
1537,2019-06-15,28.195657462512685,-3.8695932746112254,39.33143713399477,28.195657462512685,28.195657462512685,-9.794791050064733,-9.794791050064733,-9.794791050064733,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625748157396,-0.026756625748157396,-0.026756625748157396,-8.711982969695718,-8.711982969695718,-8.711982969695718,0.0,0.0,0.0,18.400866412447954
1538,2019-06-16,28.182929867354808,-2.214387190107546,39.938467176634575,28.182929867354808,28.182929867354808,-10.044718785255817,-10.044718785255817,-10.044718785255817,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971671644,-0.5122059971671644,-0.5122059971671644,-8.476461333467794,-8.476461333467794,-8.476461333467794,0.0,0.0,0.0,18.13821108209899
1539,2019-06-17,28.170202272196928,0.5693538403748886,41.06839134569376,28.170202272196928,28.170202272196928,-7.5081148926310215,-7.5081148926310215,-7.5081148926310215,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430078733,1.7909195430078733,1.7909195430078733,-8.242982981018036,-8.242982981018036,-8.242982981018036,0.0,0.0,0.0,20.662087379565907
1540,2019-06-18,28.15747467703905,-1.5590677634876142,39.78148744773174,28.157474677039048,28.157474677039048,-9.125213230945127,-9.125213230945127,-9.125213230945127,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397506264074,-0.051367397506264074,-0.051367397506264074,-8.017794378818005,-8.017794378818005,-8.017794378818005,0.0,0.0,0.0,19.032261446093926
1541,2019-06-19,28.14474708188117,-2.780539727419801,39.77098006736343,28.14474708188117,28.14474708188117,-9.045770701285958,-9.045770701285958,-9.045770701285958,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296711278,-0.18304992296711278,-0.18304992296711278,-7.806669323697987,-7.806669323697987,-7.806669323697987,0.0,0.0,0.0,19.09897638059521
1542,2019-06-20,28.132019486723294,-3.8898102547543356,40.87851147321835,28.132019486723294,28.132019486723294,-9.228477111476458,-9.228477111476458,-9.228477111476458,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050867028,-0.5576679050867028,-0.5576679050867028,-7.614757751768897,-7.614757751768897,-7.614757751768897,0.0,0.0,0.0,18.903542375246836
1543,2019-06-21,28.119291891565418,-1.7544428675706598,41.438508931564265,28.119291891565418,28.119291891565418,-8.96237669940864,-8.96237669940864,-8.96237669940864,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452902177,-0.45987169452902177,-0.45987169452902177,-7.446453550258759,-7.446453550258759,-7.446453550258759,0.0,0.0,0.0,19.156915192156777
1544,2019-06-22,28.106564296407537,-0.4042169516690328,40.126651236973174,28.106564296407537,28.106564296407537,-8.388092929883143,-8.388092929883143,-8.388092929883143,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574734596,-0.02675662574734596,-0.02675662574734596,-7.305284849514938,-7.305284849514938,-7.305284849514938,0.0,0.0,0.0,19.718471366524394
1545,2019-06-23,28.09383670124966,-1.5860989393602254,40.434774556070124,28.09383670124966,28.09383670124966,-8.76208708162769,-8.76208708162769,-8.76208708162769,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.512205997164959,-0.512205997164959,-0.512205997164959,-7.193829629841873,-7.193829629841873,-7.193829629841873,0.0,0.0,0.0,19.33174961962197
1546,2019-06-24,28.081109106091784,1.3332963855054418,42.7499430504961,28.081109106091784,28.081109106091784,-6.378790671187771,-6.378790671187771,-6.378790671187771,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.79091954300755,1.79091954300755,1.79091954300755,-7.113658759574462,-7.113658759574462,-7.113658759574462,0.0,0.0,0.0,21.702318434904015
1547,2019-06-25,28.068381510933904,-1.8079809404890719,39.6581062885122,28.068381510933904,28.068381510933904,-8.172726659270321,-8.172726659270321,-8.172726659270321,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750918645,-0.05136739750918645,-0.05136739750918645,-7.065307807140276,-7.065307807140276,-7.065307807140276,0.0,0.0,0.0,19.895654851663583
1548,2019-06-26,28.055653915776027,-0.9749271740530696,40.99456254581421,28.055653915776027,28.055653915776027,-8.287379540574058,-8.287379540574058,-8.287379540574058,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296734654,-0.18304992296734654,-0.18304992296734654,-7.048278162985852,-7.048278162985852,-7.048278162985852,0.0,0.0,0.0,19.76827437520197
1549,2019-06-27,28.04292632061815,-2.416970260352343,39.09801250798523,28.04292632061815,28.04292632061815,-8.674786549469728,-8.674786549469728,-8.674786549469728,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050861861,-0.5576679050861861,-0.5576679050861861,-7.061067189762682,-7.061067189762682,-7.061067189762682,0.0,0.0,0.0,19.36813977114842
1550,2019-06-28,28.03019872546027,-1.5621947925065887,41.73498760598989,28.03019872546027,28.03019872546027,-8.617149463428465,-8.617149463428465,-8.617149463428465,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452513427,-0.45987169452513427,-0.45987169452513427,-7.101226314282472,-7.101226314282472,-7.101226314282472,0.0,0.0,0.0,19.413049262031805
1551,2019-06-29,28.017471130302393,0.14627166911757472,40.34553808422975,28.017471130302393,28.017471130302393,-8.248253285271286,-8.248253285271286,-8.248253285271286,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574653452,-0.02675662574653452,-0.02675662574653452,-7.165445204903892,-7.165445204903892,-7.165445204903892,0.0,0.0,0.0,19.769217845031108
